"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4763186","microbial feature","feces","human-gut",NA,"90005_55787905_90005_S4_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763187","microbial feature","feces","human-gut",NA,"90002_55788859_90002_S2_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763188","microbial feature","feces","human-gut",NA,"90003_55791815_90003_S3_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763189","microbial feature","feces","human-gut",NA,"90001_55792825_90001_S1_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763199","microbial feature","feces","human-gut",NA,"90006_55793824_90006_S5_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763201","microbial feature","feces","human-gut",NA,"90007_55797812_90007_S6_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763213","microbial feature","feces","human-gut",NA,"90008_55803757_90008_S7_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763229","microbial feature","feces","human-gut",NA,"90010_55788860_90010_S8_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763293","microbial feature","feces","human-gut",NA,"90013_55797816_90013_S11_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763295","microbial feature","feces","human-gut",NA,"90012_55791817_90012_S10_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763298","microbial feature","feces","human-gut",NA,"90014_55788863_90014_S12_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763301","microbial feature","feces","human-gut",NA,"90015_55788865_90015_S13_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763303","microbial feature","feces","human-gut",NA,"90016_55796828_90016_S14_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763304","microbial feature","feces","human-gut",NA,"90019_55790831_90019_S16_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763305","microbial feature","feces","human-gut",NA,"90018_55796829_90018_S15_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763370","microbial feature","feces","human-gut",NA,"90020_55795826_90020_S17_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763371","microbial feature","feces","human-gut",NA,"90025_55792831_90025_S20_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763372","microbial feature","feces","human-gut",NA,"90026_55798794_90026_S21_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763374","microbial feature","feces","human-gut",NA,"90024_55805751_90024_S19_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763375","microbial feature","feces","human-gut",NA,"90028_55798795_90028_S22_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763376","microbial feature","feces","human-gut",NA,"90029_55800781_90029_S23_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763377","microbial feature","feces","human-gut",NA,"90030_55788872_90030_S24_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763378","microbial feature","feces","human-gut",NA,"90031_55802766_90031_S25_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763382","microbial feature","feces","human-gut",NA,"90032_55796832_90032_S26_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763384","microbial feature","feces","human-gut",NA,"90033_55789871_90033_S27_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763385","microbial feature","feces","human-gut",NA,"90034_55789872_90034_S28_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763400","microbial feature","feces","human-gut",NA,"90036_55803766_90036_S29_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763413","microbial feature","feces","human-gut",NA,"90039_55796834_90039_S32_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763414","microbial feature","feces","human-gut",NA,"90040_55806756_90040_S33_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763415","microbial feature","feces","human-gut",NA,"90038_55795830_90038_S31_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763416","microbial feature","feces","human-gut",NA,"90037_55794830_90037_S30_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763418","microbial feature","feces","human-gut",NA,"90041_55796835_90041_S34_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763419","microbial feature","feces","human-gut",NA,"90043_55805766_90043_S36_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763420","microbial feature","feces","human-gut",NA,"90042_55796836_90042_S35_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763421","microbial feature","feces","human-gut",NA,"90046_55798807_90046_S38_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763422","microbial feature","feces","human-gut",NA,"90045_55805770_90045_S37_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763423","microbial feature","feces","human-gut",NA,"90047_55790840_90047_S39_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763424","microbial feature","feces","human-gut",NA,"90050_55804773_90050_S40_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763461","microbial feature","feces","human-gut",NA,"90057_55803781_90057_S44_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763462","microbial feature","feces","human-gut",NA,"90064_55794848_90064_S50_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763463","microbial feature","feces","human-gut",NA,"90052_55796846_90052_S42_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763464","microbial feature","feces","human-gut",NA,"90051_55806763_90051_S41_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763465","microbial feature","feces","human-gut",NA,"90059_55800794_90059_S46_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763466","microbial feature","feces","human-gut",NA,"90063_55800797_90063_S49_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763467","microbial feature","feces","human-gut",NA,"90065_56041005_90065_S1_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763468","microbial feature","feces","human-gut",NA,"90055_55801795_90055_S43_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763469","microbial feature","feces","human-gut",NA,"90061_55800796_90061_S48_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763470","microbial feature","feces","human-gut",NA,"90058_55789885_90058_S45_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763471","microbial feature","feces","human-gut",NA,"90060_55790848_90060_S47_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763479","microbial feature","feces","human-gut",NA,"90070_56029057_90070_S5_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763480","microbial feature","feces","human-gut",NA,"90067_56042992_90067_S3_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763481","microbial feature","feces","human-gut",NA,"90075_56037022_90075_S9_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763482","microbial feature","feces","human-gut",NA,"90066_56034034_90066_S2_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763483","microbial feature","feces","human-gut",NA,"90072_56041006_90072_S7_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763484","microbial feature","feces","human-gut",NA,"90071_56030052_90071_S6_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763485","microbial feature","feces","human-gut",NA,"90068_56030051_90068_S4_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763522","microbial feature","feces","human-gut",NA,"90087_56027059_90087_S16_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763523","microbial feature","feces","human-gut",NA,"90079_56033038_90079_S11_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763524","microbial feature","feces","human-gut",NA,"90084_56041997_90084_S14_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763525","microbial feature","feces","human-gut",NA,"90078_56029059_90078_S10_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763526","microbial feature","feces","human-gut",NA,"90086_56028039_90086_S15_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763528","microbial feature","feces","human-gut",NA,"90083_56042994_90083_S13_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763529","microbial feature","feces","human-gut",NA,"90091_56029061_90091_S18_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763530","microbial feature","feces","human-gut",NA,"90088_56035030_90088_S17_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763580","microbial feature","feces","human-gut",NA,"90074_56038016_90074_S8_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763593","microbial feature","feces","human-gut",NA,"90094_56040016_90094_S20_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763594","microbial feature","feces","human-gut",NA,"90093_56041008_90093_S19_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763600","microbial feature","feces","human-gut",NA,"90095_56042995_90095_S21_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763601","microbial feature","feces","human-gut",NA,"90097_56031049_90097_S22_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763621","microbial feature","feces","human-gut",NA,"90104_56033040_90104_S26_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763622","microbial feature","feces","human-gut",NA,"90101_56032044_90101_S24_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763623","microbial feature","feces","human-gut",NA,"90099_56031050_90099_S23_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763624","microbial feature","feces","human-gut",NA,"90102_56038018_90102_S25_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763693","microbial feature","feces","human-gut",NA,"90105_56034036_90105_S27_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763694","microbial feature","feces","human-gut",NA,"90107_56039026_90107_S29_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763705","microbial feature","feces","human-gut",NA,"90109_56036024_90109_S30_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763706","microbial feature","feces","human-gut",NA,"90110_56041009_90110_S31_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763747","microbial feature","feces","human-gut",NA,"90112_56041998_90112_S33_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763748","microbial feature","feces","human-gut",NA,"90111_56042997_90111_S32_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763749","microbial feature","feces","human-gut",NA,"90113_56034037_90113_S34_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763826","microbial feature","feces","human-gut",NA,"90117_56037024_90117_S37_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763827","microbial feature","feces","human-gut",NA,"90123_56034038_90123_S43_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763828","microbial feature","feces","human-gut",NA,"90115_56038020_90115_S36_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763829","microbial feature","feces","human-gut",NA,"90119_56042999_90119_S39_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763830","microbial feature","feces","human-gut",NA,"90124_56040020_90124_S44_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763831","microbial feature","feces","human-gut",NA,"90120_56032045_90120_S40_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763832","microbial feature","feces","human-gut",NA,"90122_56036026_90122_S42_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763833","microbial feature","feces","human-gut",NA,"90114_56041010_90114_S35_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763834","microbial feature","feces","human-gut",NA,"90121_56031053_90121_S41_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763835","microbial feature","feces","human-gut",NA,"90118_56041999_90118_S38_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763836","microbial feature","feces","human-gut",NA,"90126_56042004_90126_S46_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763837","microbial feature","feces","human-gut",NA,"90128_56040022_90128_S47_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763838","microbial feature","feces","human-gut",NA,"90125_56040021_90125_S45_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763863","microbial feature","feces","human-gut",NA,"90137_56037032_90137_S54_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763864","microbial feature","feces","human-gut",NA,"90131_56038025_90131_S50_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763866","microbial feature","feces","human-gut",NA,"90129_56040023_90129_S48_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763867","microbial feature","feces","human-gut",NA,"90130_56034041_90130_S49_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763868","microbial feature","feces","human-gut",NA,"90133_56043002_90133_S51_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763869","microbial feature","feces","human-gut",NA,"90139_56038026_90139_S55_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763870","microbial feature","feces","human-gut",NA,"90134_56036029_90134_S52_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763871","microbial feature","feces","human-gut",NA,"90135_56030057_90135_S53_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763880","microbial feature","feces","human-gut",NA,"90143_56039031_90143_S57_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763881","microbial feature","feces","human-gut",NA,"90144_56043989_90144_S58_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763883","microbial feature","feces","human-gut",NA,"90149_56036032_90149_S61_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763884","microbial feature","feces","human-gut",NA,"90147_56043990_90147_S60_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763885","microbial feature","feces","human-gut",NA,"90145_56043006_90145_S59_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4763908","microbial feature","feces","human-gut",NA,"90150_56043991_90150_S62_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4764157","microbial feature","feces","human-gut",NA,"90080_56032043_90080_S12_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4764160","microbial feature","feces","human-gut",NA,"90011_55792828_90011_S9_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4764165","microbial feature","feces","human-gut",NA,"90022_55797817_90022_S18_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4764173","microbial feature","feces","human-gut",NA,"90106_56040017_90106_S28_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
"mgm4764174","microbial feature","feces","human-gut",NA,"90141_56037033_90141_S56_L001_R","HVN_EG","metagenome","WGS",NA,"New Zealand",-40.355,175.6117,"temperate grassland biome","mgp82218","host-associated","human_feces","terrestrial","human_host-associated"
