"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4629618","coastal water body","sea water","sediment",NA,"ment-01-SD01_S69_L008_R2_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_marine_sediment","marine","sediment"
"mgm4629619","coastal water body","sea water","sediment",NA,"ment-02-SD02_S70_L008_R1_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_marine_sediment","marine","sediment"
"mgm4629620","coastal water body","sea water","sediment",NA,"ment-02-SD02_S70_L008_R2_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_marine_sediment","marine","sediment"
"mgm4629621","coastal water body","sea water","sediment",NA,"ment-03-SD03_S71_L008_R1_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_marine_sediment","marine","sediment"
"mgm4629622","coastal water body","sea water","sediment",NA,"ment-03-SD03_S71_L008_R2_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_marine_sediment","marine","sediment"
"mgm4629623","coastal water body","sea water","water",NA,"water-01-SW01_S72_L008_R1_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_seawater","marine","saline_water"
"mgm4629624","coastal water body","sea water","water",NA,"water-01-SW01_S72_L008_R2_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_seawater","marine","saline_water"
"mgm4629625","coastal water body","sea water","water",NA,"water-02-SW02_S73_L008_R1_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_seawater","marine","saline_water"
"mgm4629626","coastal water body","sea water","water",NA,"water-02-SW02_S73_L008_R2_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_seawater","marine","saline_water"
"mgm4629627","coastal water body","sea water","water",NA,"water-03-SW03_S74_L008_R1_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_seawater","marine","saline_water"
"mgm4629628","coastal water body","sea water","water",NA,"water-03-SW03_S74_L008_R2_001","021215RCmetagenomes","metagenome","WGS",NA,"Portugal",37.069333,-8.331139,"ocean","mgp13419","free-living","coastal_seawater","marine","saline_water"
"mgm4634011","marine feature","water","water",NA,"31211_0.22a_paired.fastq","SPOT time-series","metagenome","WGS","north america","USA",33.55,-118.4,"ocean","mgp13703","free-living","oceanic_seawater","marine","saline_water"
"mgm4634013","marine feature","water","water",NA,"32411_0.22a_paired.fastq","SPOT time-series","metagenome","WGS","north america","USA",33.55,-118.4,"ocean","mgp13703","free-living","oceanic_seawater","marine","saline_water"
