"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4740852","sea shore","sediment","sediment",NA,"TH10_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740854","sea shore","sediment","sediment",NA,"TH21_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740855","sea shore","sediment","sediment",NA,"TH24_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740856","sea shore","sediment","sediment",NA,"TH19_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740857","sea shore","sediment","sediment",NA,"TH26_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740858","sea shore","sediment","sediment",NA,"TH33_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740859","sea shore","sediment","sediment",NA,"TH20_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740860","sea shore","sediment","sediment",NA,"TH13_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740861","sea shore","sediment","sediment",NA,"TH08_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740862","sea shore","sediment","sediment",NA,"TH16_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740863","sea shore","sediment","sediment",NA,"TH31_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740864","sea shore","sediment","sediment",NA,"TH04_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740865","sea shore","sediment","sediment",NA,"TH37_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740866","sea shore","sediment","sediment",NA,"TH06_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740867","sea shore","sediment","sediment",NA,"TH27_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740868","sea shore","sediment","sediment",NA,"TH38_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740869","sea shore","sediment","sediment",NA,"TH17_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740870","sea shore","sediment","sediment",NA,"TH22_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740871","sea shore","sediment","sediment",NA,"TH32_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.831817,0.9687,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740872","sea shore","sediment","sediment",NA,"TH12_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740873","sea shore","sediment","sediment",NA,"TH28_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740874","sea shore","sediment","sediment",NA,"TH35_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740875","sea shore","sediment","sediment",NA,"TH34_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.83015,0.9503,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740876","sea shore","sediment","sediment",NA,"TH18_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740877","sea shore","sediment","sediment",NA,"TH15_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.7865,0.86085,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740878","sea shore","sediment","sediment",NA,"TH05_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740880","sea shore","sediment","sediment",NA,"TH23_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.787833,0.855517,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740881","sea shore","sediment","sediment",NA,"TH02_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.797167,0.920967,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4740882","sea shore","sediment","sediment",NA,"TH11_contigs_coverage","SouthernSaltMarshes","metagenome","WGS",NA,"United Kingdom",51.79675,0.921833,"marine salt marsh biome","mgp20934","free-living","saline_marsh_sediment","marine","sediment","helgason","illumina"
"mgm4754624","saline marsh","soil","soil",NA,"L.M.24","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754625","saline marsh","soil","soil",NA,"L.M.21","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754626","saline marsh","soil","soil",NA,"L.M.20","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754627","saline marsh","soil","soil",NA,"L.M.22","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754629","saline marsh","soil","soil",NA,"L.M.23","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754630","saline marsh","soil","soil",NA,"L.M.27","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754631","saline marsh","soil","soil",NA,"L.M.29","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754632","saline marsh","soil","soil",NA,"L.M.19","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754633","saline marsh","soil","soil",NA,"L.M.26","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754634","saline marsh","soil","soil",NA,"L.M.28","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4754635","saline marsh","soil","soil",NA,"L.M.25","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4755556","saline marsh","soil","soil",NA,"L.M.30","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766430","saline marsh","soil","soil",NA,"L.M.36","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766431","saline marsh","soil","soil",NA,"L.M.33","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766432","saline marsh","soil","soil",NA,"L.M.40","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766433","saline marsh","soil","soil",NA,"L.M.32","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766434","saline marsh","soil","soil",NA,"L.M.39","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766435","saline marsh","soil","soil",NA,"L.M.35","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766436","saline marsh","soil","soil",NA,"L.M.34","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766437","saline marsh","soil","soil",NA,"L.M.38","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766438","saline marsh","soil","soil",NA,"L.M.37","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
"mgm4766439","saline marsh","soil","soil",NA,"L.M.31","Metagenome sequins","metagenome","WGS",NA,"Australia",-33.840172,151.058803,"marine salt marsh biome","mgp81258","free-living","saline_marsh","marine","soil","mercer","illumina"
