"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem","PI_lastname","seq_meth"
"mgm4546284","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_006","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546285","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_007","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546286","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R1_008","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546287","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_001","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546288","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_002","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546289","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_003","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546290","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_004","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546291","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_005","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546292","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_006","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546293","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_E_CAGATC_L007_R2_007","UTM waste water treatment plant project E","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5471","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546367","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_001","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546368","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_002","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546369","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_003","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546370","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_004","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546371","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R1_005","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546372","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_001","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546373","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_002","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546374","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_003","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
"mgm4546375","wastewater treatment plant","sewage","wastewater|sludge",NA,"SOIL_F_CTTGTA_L007_R2_004","UTM waste water treatment plant project F","metagenome","WGS",NA,"Malaysia",1.5580384,103.6420599,"anthropogenic terrestrial biome","mgp5474","free-living","wastewater_treatment_plant","freshwater","wastewater","vijaya kumaran","illumina"
