"samples","feature","material","env.package","metagenome_taxonomy","sample_name","project_name","investigation_type","sequence_type","continent","country","latitude","longitude","raw_biome","project_id","life_style","habitat","biosphere","ecosystem"
"mgm4463931","archipelago","sea water","water",NA,"AnaPaula_PE15-4","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"oceanic epipelagic zone biome","mgp3395","free-living","oceanic_seawater","marine","saline_water"
"mgm4463932","archipelago","sea water","water",NA,"AnaPaula_PE14-2","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"oceanic epipelagic zone biome","mgp3395","free-living","oceanic_seawater","marine","saline_water"
"mgm4463933","archipelago","sea water","water",NA,"AnaPaula_PE14-3","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"oceanic epipelagic zone biome","mgp3395","free-living","oceanic_seawater","marine","saline_water"
"mgm4468639","archipelago","sea water","water",NA,"AnaPaula_PE18-2","The influence of global climatic changes over the vitality of corals from St Peter and St Paul Archipelago","metagenome","WGS",NA,"Brazil",0.933333333333333,-29.3666666666667,"oceanic epipelagic zone biome","mgp3395","free-living","oceanic_seawater","marine","saline_water"
"mgm4539502","marine oligotrophic desert","water","water",NA,"MO13.040m.00.2um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539503","marine oligotrophic desert","water","water",NA,"MO13.040m.01.2um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539504","marine oligotrophic desert","water","water",NA,"MO13.080m.00.2um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539505","marine oligotrophic desert","water","water",NA,"MO13.120m.01.2um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539506","marine oligotrophic desert","water","water",NA,"MO13.120m.20.0um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539507","marine oligotrophic desert","water","water",NA,"MO13.150m.00.2um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539508","marine oligotrophic desert","water","water",NA,"MO13.150m.01.2um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4539509","marine oligotrophic desert","water","water",NA,"MO13.150m.05.0um","BIOS Microbial Oceanography Course","metagenome","WGS","north america","Bermuda",32.17,-64.5,"oceanic epipelagic zone biome","mgp1167","free-living","oceanic_seawater","marine","saline_water"
"mgm4706473","ocean time series station","oligotrophic water","water",NA,"c17_S2_L001_R2_001","Single_cell_metagenomics","metagenome","WGS","north america","USA",22.7666666666667,-157.9,"oceanic epipelagic zone biome","mgp18765","free-living","oceanic_seawater","marine","saline_water"
"mgm4706478","ocean time series station","oligotrophic water","water",NA,"c17_S2_L001_R1_001","Single_cell_metagenomics","metagenome","WGS","north america","USA",22.7666666666667,-157.9,"oceanic epipelagic zone biome","mgp18765","free-living","oceanic_seawater","marine","saline_water"
"mgm4706479","ocean time series station","oligotrophic water","water",NA,"g13_S3_L001_R1_001","Single_cell_metagenomics","metagenome","WGS","north america","USA",22.7666666666667,-157.9,"oceanic epipelagic zone biome","mgp18765","free-living","oceanic_seawater","marine","saline_water"
"mgm4706483","ocean time series station","oligotrophic water","water",NA,"g13_S3_L001_R2_001","Single_cell_metagenomics","metagenome","WGS","north america","USA",22.7666666666667,-157.9,"oceanic epipelagic zone biome","mgp18765","free-living","oceanic_seawater","marine","saline_water"
